index,time_period,rainfall,mean_temperature,disease_cases,population,location
3878,2001-02,104.395,23.09,,4786349.85253906,SantaCatarina
3879,2001-03,204.394,21.7,1025.0,4786349.85253906,SantaCatarina
3880,2001-04,28.811,22.05,1301.0,4786349.85253906,SantaCatarina
3881,2001-05,17.228,21.7,474.0,4786349.85253906,SantaCatarina
3882,2001-06,0.485,20.42,142.0,4786349.85253906,SantaCatarina
3883,2001-07,0.833,20.66,42.0,4786349.85253906,SantaCatarina
3884,2001-08,6.994,20.74,7.0,4786349.85253906,SantaCatarina
3885,2001-09,39.275,23.07,11.0,4786349.85253906,SantaCatarina
3886,2001-10,149.216,22.23,23.0,4786349.85253906,SantaCatarina
3887,2001-11,285.97,21.9,16.0,4786349.85253906,SantaCatarina
3888,2001-12,203.577,22.0,15.0,4786349.85253906,SantaCatarina
3889,2002-01,280.332,21.85,179.0,4840209.54101563,SantaCatarina
3890,2002-02,245.794,21.88,828.0,4840209.54101563,SantaCatarina
3891,2002-03,173.425,22.39,2782.0,4840209.54101563,SantaCatarina
3892,2002-04,21.087,22.26,3166.0,4840209.54101563,SantaCatarina
3893,2002-05,10.113,21.72,2195.0,4840209.54101563,SantaCatarina
3894,2002-06,0.183,20.16,859.0,4840209.54101563,SantaCatarina
3895,2002-07,2.02,21.24,154.0,4840209.54101563,SantaCatarina
3896,2002-08,0.585,22.32,37.0,4840209.54101563,SantaCatarina
3897,2002-09,43.56,23.07,24.0,4840209.54101563,SantaCatarina
3898,2002-10,30.19,26.22,11.0,4840209.54101563,SantaCatarina
3899,2002-11,170.772,23.09,10.0,4840209.54101563,SantaCatarina
3900,2002-12,282.934,22.95,19.0,4840209.54101563,SantaCatarina
3901,2003-01,227.549,22.3,81.0,4894032.69775391,SantaCatarina
3902,2003-02,101.506,22.6,198.0,4894032.69775391,SantaCatarina
3903,2003-03,226.085,21.86,272.0,4894032.69775391,SantaCatarina
3904,2003-04,64.721,21.85,255.0,4894032.69775391,SantaCatarina
3905,2003-05,31.444,20.58,213.0,4894032.69775391,SantaCatarina
3906,2003-06,0.264,19.83,88.0,4894032.69775391,SantaCatarina
3907,2003-07,0.08,19.19,50.0,4894032.69775391,SantaCatarina
3908,2003-08,26.716,21.64,18.0,4894032.69775391,SantaCatarina
3909,2003-09,21.69,23.35,2.0,4894032.69775391,SantaCatarina
3910,2003-10,52.368,23.41,4.0,4894032.69775391,SantaCatarina
3911,2003-11,149.267,22.66,3.0,4894032.69775391,SantaCatarina
3912,2003-12,145.656,23.63,5.0,4894032.69775391,SantaCatarina
3913,2004-01,442.167,21.47,28.0,4947819.55712891,SantaCatarina
3914,2004-02,334.208,21.08,10.0,4947819.55712891,SantaCatarina
3915,2004-03,212.217,21.42,36.0,4947819.55712891,SantaCatarina
3916,2004-04,138.243,21.2,36.0,4947819.55712891,SantaCatarina
3917,2004-05,5.384,21.34,21.0,4947819.55712891,SantaCatarina
3918,2004-06,0.628,19.52,9.0,4947819.55712891,SantaCatarina
3919,2004-07,2.096,19.07,5.0,4947819.55712891,SantaCatarina
3920,2004-08,0.209,21.37,2.0,4947819.55712891,SantaCatarina
3921,2004-09,0.102,24.44,1.0,4947819.55712891,SantaCatarina
3922,2004-10,91.001,24.55,5.0,4947819.55712891,SantaCatarina
3923,2004-11,91.092,23.19,1.0,4947819.55712891,SantaCatarina
3924,2004-12,194.856,22.39,7.0,4947819.55712891,SantaCatarina
3925,2005-01,244.08,22.23,9.0,5001570.15087891,SantaCatarina
3926,2005-02,152.432,22.51,21.0,5001570.15087891,SantaCatarina
3927,2005-03,257.548,21.93,28.0,5001570.15087891,SantaCatarina
3928,2005-04,41.229,22.29,49.0,5001570.15087891,SantaCatarina
3929,2005-05,11.925,20.65,64.0,5001570.15087891,SantaCatarina
3930,2005-06,1.349,19.96,93.0,5001570.15087891,SantaCatarina
3931,2005-07,1.027,19.41,63.0,5001570.15087891,SantaCatarina
3932,2005-08,1.759,21.86,27.0,5001570.15087891,SantaCatarina
3933,2005-09,30.37,24.41,15.0,5001570.15087891,SantaCatarina
3934,2005-10,38.29,25.98,16.0,5001570.15087891,SantaCatarina
3935,2005-11,338.171,21.94,13.0,5001570.15087891,SantaCatarina
3936,2005-12,345.458,21.11,8.0,5001570.15087891,SantaCatarina
3937,2006-01,138.822,22.58,23.0,5056388.65172936,SantaCatarina
3938,2006-02,184.483,22.65,95.0,5056388.65172936,SantaCatarina
3939,2006-03,302.161,21.65,1242.0,5056388.65172936,SantaCatarina
3940,2006-04,126.04,21.06,1888.0,5056388.65172936,SantaCatarina
3941,2006-05,8.798,20.5,795.0,5056388.65172936,SantaCatarina
3942,2006-06,0.777,19.24,74.0,5056388.65172936,SantaCatarina
3943,2006-07,2.518,19.61,29.0,5056388.65172936,SantaCatarina
3944,2006-08,7.469,22.28,17.0,5056388.65172936,SantaCatarina
3945,2006-09,60.451,22.92,10.0,5056388.65172936,SantaCatarina
3946,2006-10,283.142,21.37,30.0,5056388.65172936,SantaCatarina
3947,2006-11,256.449,21.58,20.0,5056388.65172936,SantaCatarina
3948,2006-12,272.292,22.23,24.0,5056388.65172936,SantaCatarina
3949,2007-01,200.075,22.61,150.0,5109138.02289086,SantaCatarina
3950,2007-02,238.797,21.34,307.0,5109138.02289086,SantaCatarina
3951,2007-03,38.803,22.61,663.0,5109138.02289086,SantaCatarina
3952,2007-04,44.714,22.37,634.0,5109138.02289086,SantaCatarina
3953,2007-05,4.027,21.61,318.0,5109138.02289086,SantaCatarina
3954,2007-06,1.115,20.26,86.0,5109138.02289086,SantaCatarina
3955,2007-07,1.257,21.01,40.0,5109138.02289086,SantaCatarina
3956,2007-08,0.025,20.82,28.0,5109138.02289086,SantaCatarina
3957,2007-09,0.038,24.09,25.0,5109138.02289086,SantaCatarina
3958,2007-10,25.252,25.5,34.0,5109138.02289086,SantaCatarina
3959,2007-11,139.384,23.78,27.0,5109138.02289086,SantaCatarina
3960,2007-12,230.435,22.15,42.0,5109138.02289086,SantaCatarina
3961,2008-01,213.426,22.17,42.0,5160194.46976138,SantaCatarina
3962,2008-02,226.742,21.93,97.0,5160194.46976138,SantaCatarina
3963,2008-03,228.539,21.26,345.0,5160194.46976138,SantaCatarina
3964,2008-04,114.644,21.67,885.0,5160194.46976138,SantaCatarina
3965,2008-05,1.506,20.61,416.0,5160194.46976138,SantaCatarina
3966,2008-06,0.487,19.89,112.0,5160194.46976138,SantaCatarina
3967,2008-07,0.19,19.21,27.0,5160194.46976138,SantaCatarina
3968,2008-08,1.239,21.95,20.0,5160194.46976138,SantaCatarina
3969,2008-09,44.732,24.1,30.0,5160194.46976138,SantaCatarina
3970,2008-10,16.525,25.59,44.0,5160194.46976138,SantaCatarina
3971,2008-11,197.332,22.81,29.0,5160194.46976138,SantaCatarina
3972,2008-12,301.622,21.27,22.0,5160194.46976138,SantaCatarina
3973,2009-01,212.256,22.39,81.0,5210095.42862378,SantaCatarina
3974,2009-02,157.574,22.5,128.0,5210095.42862378,SantaCatarina
3975,2009-03,179.743,22.72,265.0,5210095.42862378,SantaCatarina
3976,2009-04,161.425,21.01,262.0,5210095.42862378,SantaCatarina
3977,2009-05,31.306,20.24,131.0,5210095.42862378,SantaCatarina
3978,2009-06,5.955,19.89,64.0,5210095.42862378,SantaCatarina
3979,2009-07,0.65,21.01,40.0,5210095.42862378,SantaCatarina
3980,2009-08,32.46,21.45,21.0,5210095.42862378,SantaCatarina
3981,2009-09,69.264,23.38,15.0,5210095.42862378,SantaCatarina
3982,2009-10,230.214,22.71,11.0,5210095.42862378,SantaCatarina
3983,2009-11,132.69,22.95,94.0,5210095.42862378,SantaCatarina
3984,2009-12,289.035,21.83,187.0,5210095.42862378,SantaCatarina
3985,2010-01,165.232,22.63,575.0,5259190.23306191,SantaCatarina
3986,2010-02,115.172,23.36,1978.0,5259190.23306191,SantaCatarina
3987,2010-03,164.029,22.61,5532.0,5259190.23306191,SantaCatarina
3988,2010-04,89.414,21.75,1566.0,5259190.23306191,SantaCatarina
3989,2010-05,9.223,22.22,536.0,5259190.23306191,SantaCatarina
3990,2010-06,1.634,20.27,159.0,5259190.23306191,SantaCatarina
3991,2010-07,0.223,20.47,63.0,5259190.23306191,SantaCatarina
3992,2010-08,0.027,21.35,35.0,5259190.23306191,SantaCatarina
3993,2010-09,8.945,24.53,38.0,5259190.23306191,SantaCatarina
3994,2010-10,171.54,23.92,26.0,5259190.23306191,SantaCatarina
3995,2010-11,245.442,21.74,26.0,5259190.23306191,SantaCatarina
3996,2010-12,276.138,22.31,105.0,5259190.23306191,SantaCatarina
3997,2011-01,183.458,21.85,89.0,5307586.37033234,SantaCatarina
3998,2011-02,145.293,22.64,113.0,5307586.37033234,SantaCatarina
3999,2011-03,247.124,21.45,290.0,5307586.37033234,SantaCatarina
4000,2011-04,47.781,21.56,470.0,5307586.37033234,SantaCatarina
4001,2011-05,6.005,20.76,376.0,5307586.37033234,SantaCatarina
4002,2011-06,1.214,20.42,117.0,5307586.37033234,SantaCatarina
4003,2011-07,0.182,20.4,40.0,5307586.37033234,SantaCatarina
4004,2011-08,0.027,22.76,38.0,5307586.37033234,SantaCatarina
4005,2011-09,2.277,24.16,45.0,5307586.37033234,SantaCatarina
4006,2011-10,232.682,21.42,36.0,5307586.37033234,SantaCatarina
4007,2011-11,248.709,20.81,13.0,5307586.37033234,SantaCatarina
4008,2011-12,332.018,21.35,6.0,5307586.37033234,SantaCatarina
4009,2012-01,222.243,21.38,122.0,5355203.22499264,SantaCatarina
4010,2012-02,129.432,21.74,180.0,5355203.22499264,SantaCatarina
4011,2012-03,166.823,22.35,351.0,5355203.22499264,SantaCatarina
4012,2012-04,45.81,22.66,319.0,5355203.22499264,SantaCatarina
4013,2012-05,32.903,20.27,339.0,5355203.22499264,SantaCatarina
4014,2012-06,4.161,21.01,160.0,5355203.22499264,SantaCatarina
4015,2012-07,0.09,20.52,67.0,5355203.22499264,SantaCatarina
4016,2012-08,0.631,20.3,38.0,5355203.22499264,SantaCatarina
4017,2012-09,10.662,24.28,31.0,5355203.22499264,SantaCatarina
4018,2012-10,43.275,24.87,25.0,5355203.22499264,SantaCatarina
4019,2012-11,349.861,21.75,21.0,5355203.22499264,SantaCatarina
4020,2012-12,109.936,23.64,19.0,5355203.22499264,SantaCatarina
4021,2013-01,358.906,21.74,225.0,5402202.02792766,SantaCatarina
4022,2013-02,107.764,23.08,949.0,5402202.02792766,SantaCatarina
4023,2013-03,205.065,22.66,4576.0,5402202.02792766,SantaCatarina
4024,2013-04,110.572,21.16,4764.0,5402202.02792766,SantaCatarina
4025,2013-05,15.031,21.21,784.0,5402202.02792766,SantaCatarina
4026,2013-06,28.651,20.37,300.0,5402202.02792766,SantaCatarina
4027,2013-07,0.545,20.61,95.0,5402202.02792766,SantaCatarina
4028,2013-08,0.304,21.73,39.0,5402202.02792766,SantaCatarina
4029,2013-09,15.275,23.59,49.0,5402202.02792766,SantaCatarina
4030,2013-10,121.775,22.79,26.0,5402202.02792766,SantaCatarina
4031,2013-11,212.326,22.45,20.0,5402202.02792766,SantaCatarina
4032,2013-12,327.849,21.9,32.0,5402202.02792766,SantaCatarina
4033,2014-01,150.713,22.62,125.0,5448636.5227657,SantaCatarina
4034,2014-02,127.623,22.3,206.0,5448636.5227657,SantaCatarina
4035,2014-03,263.178,21.52,287.0,5448636.5227657,SantaCatarina
4036,2014-04,95.54,21.85,862.0,5448636.5227657,SantaCatarina
4037,2014-05,5.711,21.08,767.0,5448636.5227657,SantaCatarina
4038,2014-06,4.847,20.35,477.0,5448636.5227657,SantaCatarina
4039,2014-07,2.2,20.23,101.0,5448636.5227657,SantaCatarina
4040,2014-08,0.174,21.8,28.0,5448636.5227657,SantaCatarina
4041,2014-09,13.239,24.67,27.0,5448636.5227657,SantaCatarina
4042,2014-10,79.947,24.88,39.0,5448636.5227657,SantaCatarina
4043,2014-11,218.111,22.43,31.0,5448636.5227657,SantaCatarina
4044,2014-12,270.903,21.6,50.0,5448636.5227657,SantaCatarina
4045,2015-01,57.487,24.11,399.0,5494533.58132088,SantaCatarina
4046,2015-02,180.73,22.33,2377.0,5494533.58132088,SantaCatarina
4047,2015-03,228.782,21.79,6958.0,5494533.58132088,SantaCatarina
4048,2015-04,165.536,21.72,5688.0,5494533.58132088,SantaCatarina
4049,2015-05,38.868,20.21,1899.0,5494533.58132088,SantaCatarina
4050,2015-06,1.975,20.09,520.0,5494533.58132088,SantaCatarina
4051,2015-07,1.178,20.73,184.0,5494533.58132088,SantaCatarina
4052,2015-08,0.102,21.98,96.0,5494533.58132088,SantaCatarina
4053,2015-09,24.728,25.45,93.0,5494533.58132088,SantaCatarina
4054,2015-10,73.388,26.49,105.0,5494533.58132088,SantaCatarina
4055,2015-11,195.375,24.31,277.0,5494533.58132088,SantaCatarina
4056,2015-12,103.74,24.26,754.0,5494533.58132088,SantaCatarina
4057,2016-01,413.155,21.83,1571.0,5539973.81903565,SantaCatarina
4058,2016-02,79.087,23.86,3147.0,5539973.81903565,SantaCatarina
4059,2016-03,152.655,23.23,3784.0,5539973.81903565,SantaCatarina
4060,2016-04,26.904,24.04,2105.0,5539973.81903565,SantaCatarina
4061,2016-05,5.84,22.49,570.0,5539973.81903565,SantaCatarina
4062,2016-06,1.637,21.28,89.0,5539973.81903565,SantaCatarina
4063,2016-07,0.123,21.77,51.0,5539973.81903565,SantaCatarina
4064,2016-08,10.089,22.86,22.0,5539973.81903565,SantaCatarina
4065,2016-09,54.828,24.78,27.0,5539973.81903565,SantaCatarina
4066,2016-10,89.095,24.34,42.0,5539973.81903565,SantaCatarina
4067,2016-11,251.36,22.48,57.0,5539973.81903565,SantaCatarina
4068,2016-12,169.712,23.02,69.0,5539973.81903565,SantaCatarina
4081,2001-01,60.469,24.58,,38473655.7597656,SaoPaulo
4082,2001-02,46.793,25.81,,38473655.7597656,SaoPaulo
4083,2001-03,93.11,24.72,9142.0,38473655.7597656,SaoPaulo
4084,2001-04,59.488,23.84,18809.0,38473655.7597656,SaoPaulo
4085,2001-05,85.486,22.13,18073.0,38473655.7597656,SaoPaulo
4086,2001-06,29.83,20.38,5939.0,38473655.7597656,SaoPaulo
4087,2001-07,24.325,20.15,1105.0,38473655.7597656,SaoPaulo
4088,2001-08,38.226,19.92,391.0,38473655.7597656,SaoPaulo
4089,2001-09,81.333,20.78,220.0,38473655.7597656,SaoPaulo
4090,2001-10,118.181,21.5,185.0,38473655.7597656,SaoPaulo
4091,2001-11,327.19,23.28,187.0,38473655.7597656,SaoPaulo
4092,2001-12,209.377,23.72,236.0,38473655.7597656,SaoPaulo
4093,2002-01,195.294,24.14,2313.0,38922963.9902344,SaoPaulo
4094,2002-02,246.474,23.99,8776.0,38922963.9902344,SaoPaulo
4095,2002-03,59.52,24.45,13352.0,38922963.9902344,SaoPaulo
4096,2002-04,63.08,23.52,10964.0,38922963.9902344,SaoPaulo
4097,2002-05,47.768,22.27,6870.0,38922963.9902344,SaoPaulo
4098,2002-06,26.616,21.07,2107.0,38922963.9902344,SaoPaulo
4099,2002-07,43.898,20.24,371.0,38922963.9902344,SaoPaulo
4100,2002-08,26.224,21.27,173.0,38922963.9902344,SaoPaulo
4101,2002-09,112.907,20.98,81.0,38922963.9902344,SaoPaulo
4102,2002-10,60.332,23.24,91.0,38922963.9902344,SaoPaulo
4103,2002-11,111.396,23.55,247.0,38922963.9902344,SaoPaulo
4104,2002-12,220.622,24.84,417.0,38922963.9902344,SaoPaulo
4105,2003-01,244.922,25.11,2494.0,39372283.2939453,SaoPaulo
4106,2003-02,34.083,25.39,3261.0,39372283.2939453,SaoPaulo
4107,2003-03,72.908,25.23,5878.0,39372283.2939453,SaoPaulo
4108,2003-04,83.878,23.57,3140.0,39372283.2939453,SaoPaulo
4109,2003-05,33.341,21.77,1700.0,39372283.2939453,SaoPaulo
4110,2003-06,5.414,21.44,455.0,39372283.2939453,SaoPaulo
4111,2003-07,26.514,20.15,154.0,39372283.2939453,SaoPaulo
4112,2003-08,32.948,20.14,48.0,39372283.2939453,SaoPaulo
4113,2003-09,44.368,21.29,39.0,39372283.2939453,SaoPaulo
4114,2003-10,68.964,22.22,31.0,39372283.2939453,SaoPaulo
4115,2003-11,100.012,23.52,43.0,39372283.2939453,SaoPaulo
4116,2003-12,246.1,24.46,269.0,39372283.2939453,SaoPaulo
4117,2004-01,264.46,23.38,167.0,39821614.4472656,SaoPaulo
4118,2004-02,196.763,23.81,354.0,39821614.4472656,SaoPaulo
4119,2004-03,227.205,23.12,555.0,39821614.4472656,SaoPaulo
4120,2004-04,166.511,22.53,904.0,39821614.4472656,SaoPaulo
4121,2004-05,34.34,21.55,877.0,39821614.4472656,SaoPaulo
4122,2004-06,47.292,19.81,202.0,39821614.4472656,SaoPaulo
4123,2004-07,52.987,18.9,65.0,39821614.4472656,SaoPaulo
4124,2004-08,23.878,19.63,25.0,39821614.4472656,SaoPaulo
4125,2004-09,19.714,21.51,24.0,39821614.4472656,SaoPaulo
4126,2004-10,107.984,22.34,17.0,39821614.4472656,SaoPaulo
4127,2004-11,137.54,23.1,54.0,39821614.4472656,SaoPaulo
4128,2004-12,283.325,23.79,63.0,39821614.4472656,SaoPaulo
4129,2005-01,245.492,24.57,205.0,40270954.2939453,SaoPaulo
4130,2005-02,213.892,24.03,406.0,40270954.2939453,SaoPaulo
4131,2005-03,205.957,24.2,953.0,40270954.2939453,SaoPaulo
4132,2005-04,53.981,23.58,1468.0,40270954.2939453,SaoPaulo
4133,2005-05,62.7,21.81,1350.0,40270954.2939453,SaoPaulo
4134,2005-06,64.241,20.39,968.0,40270954.2939453,SaoPaulo
4135,2005-07,41.213,19.42,443.0,40270954.2939453,SaoPaulo
4136,2005-08,35.593,20.64,177.0,40270954.2939453,SaoPaulo
4137,2005-09,67.821,21.35,95.0,40270954.2939453,SaoPaulo
4138,2005-10,48.348,23.83,95.0,40270954.2939453,SaoPaulo
4139,2005-11,272.854,22.23,216.0,40270954.2939453,SaoPaulo
4140,2005-12,242.937,23.09,217.0,40270954.2939453,SaoPaulo
4141,2006-01,35.141,24.49,1588.0,40712334.3557292,SaoPaulo
4142,2006-02,68.816,26.45,4112.0,40712334.3557292,SaoPaulo
4143,2006-03,311.316,24.33,16079.0,40712334.3557292,SaoPaulo
4144,2006-04,142.89,22.68,24918.0,40712334.3557292,SaoPaulo
4145,2006-05,22.212,20.47,10172.0,40712334.3557292,SaoPaulo
4146,2006-06,26.434,19.33,1760.0,40712334.3557292,SaoPaulo
4147,2006-07,18.116,19.24,549.0,40712334.3557292,SaoPaulo
4148,2006-08,41.41,20.65,316.0,40712334.3557292,SaoPaulo
4149,2006-09,79.569,20.62,207.0,40712334.3557292,SaoPaulo
4150,2006-10,138.474,21.91,287.0,40712334.3557292,SaoPaulo
4151,2006-11,239.074,22.52,471.0,40712334.3557292,SaoPaulo
4152,2006-12,294.617,23.46,1062.0,40712334.3557292,SaoPaulo
4153,2007-01,176.295,24.74,5296.0,41137054.4838085,SaoPaulo
4154,2007-02,181.651,23.83,15241.0,41137054.4838085,SaoPaulo
4155,2007-03,35.721,24.75,33629.0,41137054.4838085,SaoPaulo
4156,2007-04,112.989,23.52,33655.0,41137054.4838085,SaoPaulo
4157,2007-05,33.752,21.03,15347.0,41137054.4838085,SaoPaulo
4158,2007-06,11.219,20.12,2519.0,41137054.4838085,SaoPaulo
4159,2007-07,22.001,20.45,914.0,41137054.4838085,SaoPaulo
4160,2007-08,28.425,19.96,322.0,41137054.4838085,SaoPaulo
4161,2007-09,34.734,20.71,383.0,41137054.4838085,SaoPaulo
4162,2007-10,36.659,22.98,476.0,41137054.4838085,SaoPaulo
4163,2007-11,160.937,23.99,859.0,41137054.4838085,SaoPaulo
4164,2007-12,162.539,24.22,1185.0,41137054.4838085,SaoPaulo
4165,2008-01,170.271,23.81,978.0,41548143.7570386,SaoPaulo
4166,2008-02,181.38,24.47,1186.0,41548143.7570386,SaoPaulo
4167,2008-03,167.353,24.14,3123.0,41548143.7570386,SaoPaulo
4168,2008-04,96.148,24.0,4116.0,41548143.7570386,SaoPaulo
4169,2008-05,36.745,21.12,1304.0,41548143.7570386,SaoPaulo
4170,2008-06,27.99,20.18,447.0,41548143.7570386,SaoPaulo
4171,2008-07,20.205,19.11,213.0,41548143.7570386,SaoPaulo
4172,2008-08,20.513,21.06,150.0,41548143.7570386,SaoPaulo
4173,2008-09,49.022,21.24,130.0,41548143.7570386,SaoPaulo
4174,2008-10,62.203,23.31,139.0,41548143.7570386,SaoPaulo
4175,2008-11,356.534,22.83,179.0,41548143.7570386,SaoPaulo
4176,2008-12,197.099,23.32,349.0,41548143.7570386,SaoPaulo
4177,2009-01,260.818,24.36,709.0,41949929.4309271,SaoPaulo
4178,2009-02,47.294,24.92,947.0,41949929.4309271,SaoPaulo
4179,2009-03,166.768,25.11,2409.0,41949929.4309271,SaoPaulo
4180,2009-04,154.679,22.9,2485.0,41949929.4309271,SaoPaulo
4181,2009-05,31.88,21.17,1807.0,41949929.4309271,SaoPaulo
4182,2009-06,56.989,19.85,527.0,41949929.4309271,SaoPaulo
4183,2009-07,31.125,20.34,255.0,41949929.4309271,SaoPaulo
4184,2009-08,60.063,20.61,139.0,41949929.4309271,SaoPaulo
4185,2009-09,43.283,22.84,119.0,41949929.4309271,SaoPaulo
4186,2009-10,326.236,23.17,287.0,41949929.4309271,SaoPaulo
4187,2009-11,96.26,24.51,615.0,41949929.4309271,SaoPaulo
4188,2009-12,184.165,24.98,1734.0,41949929.4309271,SaoPaulo
4189,2010-01,25.181,26.19,10756.0,42345224.2215542,SaoPaulo
4190,2010-02,55.423,26.46,34031.0,42345224.2215542,SaoPaulo
4191,2010-03,173.808,25.14,63086.0,42345224.2215542,SaoPaulo
4192,2010-04,129.662,22.91,50316.0,42345224.2215542,SaoPaulo
4193,2010-05,57.231,21.65,26448.0,42345224.2215542,SaoPaulo
4194,2010-06,19.907,19.45,4625.0,42345224.2215542,SaoPaulo
4195,2010-07,46.063,20.03,1337.0,42345224.2215542,SaoPaulo
4196,2010-08,15.071,19.51,657.0,42345224.2215542,SaoPaulo
4197,2010-09,37.346,21.46,474.0,42345224.2215542,SaoPaulo
4198,2010-10,71.908,22.57,397.0,42345224.2215542,SaoPaulo
4199,2010-11,229.273,23.02,604.0,42345224.2215542,SaoPaulo
4200,2010-12,227.065,24.6,1591.0,42345224.2215542,SaoPaulo
4201,2011-01,74.367,24.73,3866.0,42734893.5800212,SaoPaulo
4202,2011-02,65.331,25.32,11970.0,42734893.5800212,SaoPaulo
4203,2011-03,279.102,23.72,22978.0,42734893.5800212,SaoPaulo
4204,2011-04,153.659,22.92,38512.0,42734893.5800212,SaoPaulo
4205,2011-05,31.917,20.4,23531.0,42734893.5800212,SaoPaulo
4206,2011-06,18.66,19.7,3446.0,42734893.5800212,SaoPaulo
4207,2011-07,27.233,19.34,849.0,42734893.5800212,SaoPaulo
4208,2011-08,16.767,20.83,571.0,42734893.5800212,SaoPaulo
4209,2011-09,20.373,20.32,692.0,42734893.5800212,SaoPaulo
4210,2011-10,145.019,21.82,858.0,42734893.5800212,SaoPaulo
4211,2011-11,167.522,21.29,308.0,42734893.5800212,SaoPaulo
4212,2011-12,260.242,23.01,330.0,42734893.5800212,SaoPaulo
4213,2012-01,132.543,23.7,1723.0,43118288.4180021,SaoPaulo
4214,2012-02,30.296,24.31,3035.0,43118288.4180021,SaoPaulo
4215,2012-03,93.661,24.22,5924.0,43118288.4180021,SaoPaulo
4216,2012-04,48.238,23.59,7392.0,43118288.4180021,SaoPaulo
4217,2012-05,83.963,20.78,4599.0,43118288.4180021,SaoPaulo
4218,2012-06,31.344,21.24,1926.0,43118288.4180021,SaoPaulo
4219,2012-07,24.944,20.21,701.0,43118288.4180021,SaoPaulo
4220,2012-08,70.49,19.6,421.0,43118288.4180021,SaoPaulo
4221,2012-09,40.448,21.43,304.0,43118288.4180021,SaoPaulo
4222,2012-10,31.158,23.01,605.0,43118288.4180021,SaoPaulo
4223,2012-11,265.301,22.82,1009.0,43118288.4180021,SaoPaulo
4224,2012-12,49.597,25.52,1579.0,43118288.4180021,SaoPaulo
4225,2013-01,181.108,24.73,10933.0,43496706.9121492,SaoPaulo
4226,2013-02,49.626,24.96,27070.0,43496706.9121492,SaoPaulo
4227,2013-03,158.65,24.87,67475.0,43496706.9121492,SaoPaulo
4228,2013-04,94.036,22.27,72966.0,43496706.9121492,SaoPaulo
4229,2013-05,52.484,21.4,28853.0,43496706.9121492,SaoPaulo
4230,2013-06,39.799,21.06,7601.0,43496706.9121492,SaoPaulo
4231,2013-07,33.829,20.25,2097.0,43496706.9121492,SaoPaulo
4232,2013-08,34.871,20.31,815.0,43496706.9121492,SaoPaulo
4233,2013-09,40.735,21.52,487.0,43496706.9121492,SaoPaulo
4234,2013-10,90.106,21.94,486.0,43496706.9121492,SaoPaulo
4235,2013-11,159.106,22.79,671.0,43496706.9121492,SaoPaulo
4236,2013-12,495.757,23.95,804.0,43496706.9121492,SaoPaulo
